ward	name
1 - Gomadiya	Bathalawaththage Chandrani
2 - siyarapitiya	Kattadige Gemunu Vijitha Kumara
3 - Ritigahayaya	Nammunige Buddhika Madusanka Dias
4 - walipitiya	Ruwan Prasanga Ekanayaka
5 - Middeniya	Siriwardhanage Nishanka Rohana
6 - Murungagasyaya	Yatiyana Vidana Arachchige Douglas
7 - Ulahitiyawa	Kuda Ketiyapege Sunil Shantha
8 - Horavinna	Amudamana Arachchige Vijitha Nanda
9 - Katuwana	Kahagalahewage Thushara
10 - Wathukanda	Omalpagei Chandana Thilak
11 - Walgammulla	Hathiringe Sisira Kumara Wijesinghe
12 - Namanaliya	Bandaragama Nishara Shanika Hansamali
13 - Welandagoda	Sudarshana Karunanayaka
14 - Warapitiya	Munasindisanayaka Sarath Upananda
15 - Dehigahahena	Vidana Pathiranage Gunarathna
16 - kakiriobada	Kulappu Arachchige Loshan Ravindra
17 - horewela	Weerasin Gamage Namal Prabhath Weerasinghe
