ward	name
1 - Egodakalugamuwa	Mohomad Razic Mohomad Rafi
2 - Ganegoda	Ulpange Gamaralalage Upul Kumarasiri
3 - Nillamba	Punchi Bandara Nugaliyadda
4 - Paledhelthota	Roshan Geenath Samithajeewa Chandrarathne
5 - Doluwa	jayampathige Vipula Jayampathi
6 - Hapugaspitiya	Kaangara Mudiyanselage Rukmal Nandika Bandara
7 - Ilangawaththa	Jeinul Abdeen Mohamad Siddik Mohamad Farshan
8 - Gampola waththa	Mohamad Nizar Mohamad Dilshard
9 - Naranvita	Nanayakkara Wasam Alisandara Vidanalage Saman
10 - Kahawaththa	Kahawatte Hapuarachchilage Sahan Tharuka Dasanayake
11 - Gonatuwela	Hendrik Wijayarathne
12 - Panvilathenna	Walisundara Mudiyanselage Gaya Shehani Kanchana Walisundara
13 - Masgola	Kande Gedara Nimal Chandra
14 - Mulgama	Malavi Kumari Chandani
15 - Pupuresa	Pilippennage Sudesh Dammika
16 - Dunukeulla	Pelawa Thumpele Gedara Wayala Winodani Chandrapala
17 - Ihalagama	Abarana Gedara Sunethra Chandra Kulathunga
18 - Pallegama	Suppaiya Ganeshwaran
19 - Amunupuraya	Kandili Appa Sures Prasanna Hettige
20 - Delpitiya	Mahabe Gedara Ashanka Shayaman Weerasuriya
21 - Galatha	Kekulanda Warahenage Kokila Kumari Warahena
22 - Paradeka	Sannasi Sivapragasam
23 - Pussellawa	Ranasinghe Arachchilage Dhanushka Indrjith
23 - Pussellawa	Muthu Nilamegam
24 - Doragala	Manikkam Waradarajan
25 - Mawathura	Ranmuthuge Rohana Wimalawickrama
