ward	name
1 - Egodakalugamuwa	Abdul Jabbar Mohomad Naim
2 - Ganegoda	Halambage Gamini Ananda Priyadarshana
3 - Nillamba	Maharaba Gedara Nawarathne
4 - Paledhelthota	Bulathwatte Gedara Munasinghe Dewage Asanka Rangana Munasinghe
5 - Doluwa	Galgodahene Gedara Darshika Madhushani Samarasinghe
6 - Hapugaspitiya	Rathnayake Mudiyanselage Deepani Nawarathne Rathnayake
7 - Ilangawaththa	Ranaweera Arachchige Sunethra Ranaweera
8 - Gampola waththa	Udunuwara dewayale Sena Jayantha Wickramasinghe
9 - Naranvita	Mahathuwakkarage Manjula Prasanna Senerath Bandara
10 - Kahawaththa	Dissanayake Mudiyanselage Lasitha Sandaru Dissanayake
11 - Gonatuwela	Deyalage don Upali Wijewardene
12 - Panvilathenna	Boundarawarige Manjula Pradeep Bandara
13 - Masgola	Mahawidhanalage Don Pradeep Sanjaya Gunarathne
14 - Mulgama	Illagolle Gedara Chandrapala
15 - Pupuresa	Matiwala Gedara Nihal Ariyarathne
16 - Dunukeulla	Rathnayake Mudiyanselage Chaminda Rathnayake
17 - Ihalagama	Kodithuwakku Arachchilage Chula Kumuduni Abeygunawardene
18 - Pallegama	Rammandala Gedara Ajith Kumara Chandrapala
19 - Amunupuraya	Thelhawadi Gedara Dinithi Nethmini Jayawardene
20 - Delpitiya	Sinhala Peli Gedara Shantha Nihal
21 - Galatha	Medde Waththe Gedara Jayamangalage Wasila Wansitha
22 - Paradeka	Lamahewage Shehan Minusha Lamahewa
23 - Pussellawa	Dewanara Gedara Anusha dewa Bandara Wimalaweera
23 - Pussellawa	Muniyandi Goneshwaran
24 - Doragala	Muththusami Siwakumar
25 - Mawathura	Mapalagama Acharige Dinuka Roshan
