ward	name
1 -	Sooriya Arachchi Kankanamlage Gamini Chandrasiri
2 -	Ekanayake Mudiyanselage Sugath Rohana Bandara
3 -	Singappuli Arachchilage Kamil Prabhath Satharasinghe
4 -	Suriyabandara Meegasthanne Nimalawansa Punchi Bandara Munasinghe
5 -	Dulwala Galange Gedara Wasantha Pradeep Kumara Dissanayake
6 -	Sarukkali Patabandige Priyangika
7 -	Navaratnaraja Karunaratne
7 -	Cordon Mary Umar Hassanar Akbar
8 -	Herath Mudiyanselage Wasantha Samarasinghe
9 -	Munasinghe Mudiyanselage Ranil Ravindra Munasinghe
10 -	Munasinghe Arachchige Ajith Munasinghe
11 -	Menik Ralage Gamini Ilangasinghe
12 -	Herath Bandage Seetha Herath
13 -	Konara Mudiyanselage Priyantha Mangala Bandaranayake
14 -	Mahawela Gedarage Gunasinghe
