ward	name
1 -	Jayasiri Mudiyanselage Manisha Roshini Bandara
2 -	Lanka Bharana Gedara Premachandra
3 -	Koralege Thilak Gunarathna
4 -	Weerasooriya Muhamdiramlage Supini Sandamali
5 -	James Samarasinghe Premasiri
6 -	Palithantrige Neil Manoj
7 -	Sri Narayana Brahmana Rajakaruna Dissanayaka Vadinamuna Mudiyanse Ralahamilage Ranjith Chandrakumara Rajakaruna
7 -	Ainul Haque Amirul Haque
8 -	Mahagama Vidanelage Buddhika Premadasa
9 -	Herath Mudiyanselage Madhusha Sandamali
10 -	Rathnayaka Mudiyanselage Somadasa Banda
11 -	Munaweera Tanthirige Nandipala Munaweera
12 -	Dumidu Dayasen Retiyala
13 -	Rathnayaka Mudiyanselage Dushantha Ruwan Kumara
14 -	Kariyawasam Pathiranage Sachin Chamoda
