ward	name
1 -	Sinhalage Gamini Weerasena Medagamgoda
2 -	Peerisge Sudharma Pieris Ehelekotuwa
3 -	Wickramasinghe Mudiyanselage Mahakumbure Gedara Amal Ranjan
4 -	Dinesh Chamara Wickramakaluthotage
5 -	Waththe Gedara Dukganna Ralalage Piyumal Matheesha Bandara
6 -	Anushka Kumari Samarakoon
7 -	Herath Mudiyanselage Bandage Karunasinha
7 -	Godage Seewali
8 -	Wickramahettiya Konthahelage Ranjan
9 -	Balasooriya Mudiyanselage Wajira Sirimewan Balasooriya
10 -	Anoja Kumari Samarakoon
11 -	Upali Gunarathna
12 -	Ranhoti Bandaralage Sanjeewa Mahesh Kumara
13 -	Weerasinha Dissanayaka Dayarathna Udayananda
14 -	Neel Jayantha Wickramakaluthotage
