ward	name
1 - Weganthale	-
2 - Randiwala	-
3 - Makehelwala	-
4 - Makadawara	 
5 - Hingula	-
6 - Hinguloya	-
7 - Mahawaththa	-
8 - Mawanella	Meradange Sanjeewa Jagath Ariyasingha
9 - Uthuwankanda	Dewanarayana Gedara Gunasena
10 - Ambulugala	Wijesundara Mudiyanselage Padma Kumari
11 - Lewke	-
12 - Kiringadeniya	-
13 - Edanduwawa	-
14 - Uyanwaththa	-
15 - Aluthnuwara	-
16 - Mawela	-
17 - Mahanthegama	-
18 - Werake	-
19 - Ambadeniya	-
20 - Eraminigammana	-
21 - Ginihappitiya	-
22 - Hemmathagama	Thennakoon Mudiyanselage Madduma Bandara
23 - Madulbowa	-
24 - Kehelpannala	-
