ward	name
1 - Weganthale	Meegolle Gurunnahalage Asanka Janaka Kumara Pemarathna
2 - Randiwala	Gabada Rallage Anoma Chandani Jayathilaka
3 - Makehelwala	Peramune Gamaralalage Gedara Anulawathi Manike Peramuna
4 - Makadawara	Bogahadeniye Gedara Nishantha Bogahadeniya
5 - Hingula	Henaka Parana Arachchillage Sanath Roshan Bandara
6 - Hinguloya	Muhammadu Naufal Ayas Muhammed
7 - Mahawaththa	Ambegodagedara Chandana Pushpa Kumara
8 - Mawanella	Alahakoon Mudiyanselage Bebi Manike
9 - Uthuwankanda	Dikdeni Wele Gedara Jayathissa
10 - Ambulugala	Peragas Thannalage Pradeepika Priyanthi Kumari
11 - Lewke	Sudeera Tharindu Yugantha Indunil Arachchi
12 - Kiringadeniya	Mallika Kankanamalage Susantha Kumara
13 - Edanduwawa	Goluwa Watte Gedara Sanath Kumara Somasiri
14 - Uyanwaththa	Korale Kankanamge Dhananja Sri Neranjali
15 - Aluthnuwara	Kammalawattalage Gedara Nishantha Ranjan Karunasekara
16 - Mawela	Pahala Hadakumbure Manjula Nilanjan Handakumbura
17 - Mahanthegama	Weerasingha Sandya Priyadarshani Perera
18 - Werake	Ampe Widana Ralalage Sunil Gunarathna
19 - Ambadeniya	Aluthwatte Gedara Saman Dhammika Weragoda
20 - Eraminigammana	Kangara Mudiyanselage Udenika Saman Kumari
21 - Ginihappitiya	Mohamed Marsuk Hidayathulla
22 - Hemmathagama	Dunumeth Durayalage Wijerathna
23 - Madulbowa	Mohammadu Niyas Shamran
24 - Kehelpannala	Adikari Mudiyanselage Manjula Adikaram
