ward	name
1 - Weganthale	Weerasingha Ralalage Samankumara
2 - Randiwala	Rathanayaka Mudiyanselage Ajith Bandara Rathnayaka
3 - Makehelwala	Athapattu Mudiyanselage Sanjeewa Mangala Athapattu
4 - Makadawara	Dissanayaka Mudiyanselage Wijitha Lal Jayarathna
5 - Hingula	Kudaralalage Palitha Wimalasena
6 - Hinguloya	Samsudeen Mohammadu Mohu Thar
7 - Mahawaththa	Seinul Abdeen Muhammadu Ali
8 - Mawanella	Don Ishanka Chamila Nanayakkara
9 - Uthuwankanda	Rasin Arachchilage Nilantha Sumith Dayarathna
10 - Ambulugala	Pathirannahalage Tharidu Prageeth Pathirana
11 - Lewke	Samarakon Mudiyanselage Subash Chandra Daswatta
12 - Kiringadeniya	Wijesundara Mudiyanselage Sandeepa Sanraj Wijesundara
13 - Edanduwawa	Kumbukgamuwalage Rasika Shiromi Anoja Kumari
14 - Uyanwaththa	Miras Saibu Muhammad Misbah
15 - Aluthnuwara	Walakada Watte Gedara Wimalaratne
16 - Mawela	Aththanayaka Mudiyanselage Janaki Aththanayaka
17 - Mahanthegama	Amarasingha Arachchillage Indrani Amarasingha
18 - Werake	Warnakulasooriya Upul Niranjan Senewirathna
19 - Ambadeniya	Kanathe Gedara Nawarathna Dharmapala
20 - Eraminigammana	Herath Kamalawanshalage Ananda Karunarathna
21 - Ginihappitiya	Munamalgahawatte Gedara Krishanthi Subodani Kumari
22 - Hemmathagama	Nuwara Hettige Rasika Pradeep Jayarathna
23 - Madulbowa	Mohammadu Raseel Mohammadu Ameen
24 - Kehelpannala	Gardhi Waligamage Nishantha
