ward	name
1 - Vilana udagama	Madakumbure Gedara Lasantha Samarajeewa
2 - Vilana palegama	Maha Midule Gedara Madhuranga Sampath Dharamasena
3 - Alawathugda	Sinnaiya Mahalingam
3 - Alawathugda	Arumugam Vickneshwaram
4 - Mawathupola	Pahala Gedara Anulawathi
5 - Dippitiya	Giddawa Gedara Niranjan Karunarathne
6 - Niralla	Mohamad Rafeek Mohamed Munseer
7 - konakalagala	Herath Mudiyanselege Priyangika Sudarshani Dissanayake
8 - Pangollamada	Sahul Hameed Mohamad Riswan
9 - Kurugoda	Mohamad Ilyas Mohamad Sihad
10 - Bulugohothenna	Siyambhalagaha Gedara Seiyadu Muhammadu Mohamad Kiyas
11 - Udaweliketiya	Mohamad Hilmi Mohamad Hishan
12 - Pallewelikatiya	Kurugoda Mudune Gedara Mohamad Mubarak Mohamad Pawas
13 - Akurana	Mohamad Risvi Mohamad Sakeer
14 - Waragashinna	Mohomad Hadad Mohamad Iqram
15 - Kurudugahaela	Mohamad Risvi Insap Ali
16 - Thelabughawatta	Sakiriya Sahul Hamidu
17 - Digala dunuwila	Aluth Gedara Chamali Dinukshi Promodi Ranathunga
