ward	name
1 -	T.M.Krishanthi Niroshani Kumari Thennakoon
2 -	H.M.K.G. Wijitha Rathnayaka Menike
3 -	H.M. Sagara Menik Bandara
4 -	G.M. Ruwan Wimalarathna
5 -	M.P. Harsha Salinda Roopawardhana
6 -	G.M. Chaminda Kumara Gaspe
7 -	R.M. Senevirathna Rajapaksha
8 -	W.M. Jayalath Bandara
9 -	I. Chaminda Sampath Bandara
10 -	Y. M. Kapila Wikramasinghe Yapa
11 -	B. M. Sarath Kumarasiri
12 -	A. P. L. Dayarathna
13 -	G. Rohan NIlantha Costha
14 -	H.M. Thanuja Madushani Herath
15 -	M.M. Dharmapriya Bandara Aberathna
16 -	S.S.P.R.L. Rajapaksha
17 -	D. M. Nandasiri Disanayaka
18 -	H. A. Sumith Abesinghe
19 -	B. M. Sunil Pemathilaka
20 -	H.M. Thilakarathna Bandara
21 -	R. M. Samarasekara
22 -	D. M. Sujeewa Indika Disanayaka
23 -	H. M. Anura Bandaranayaka Herath
