ward	name
1 - kadawadduwa	Palangasinha Kodithuwakku Arachchige Madhawie Swarna Mekala
2 - Uda aparakka	Weerakoon Rathnayaka Eranga Krishna Kumar
3 - Pathegama	Widanagamage Prasansa Anjalee
4 - Naotunna	Hore Mullege Dammith
5 - Thalalla North	Nawurunnage Gunasiri
6 - Thalalla	Agampodi Dayananda
7 - Kapugama	Nanayakkara Wewa kandambige Rohan
8 - Kapugama West	Hewa Anthonige Donal Rathnasiri
9 - Devinuwara	Bodha Hennadige Ranil Priyantha
10 - Devinuwara Point	Sella Hennadige Sudes Priyantha
11 - Kapugama East	Paththuwe Arachchige Amarananda
12 - Gandara	Lokugam Hewage Shashika Tharuka Shalinga Kumara
