ward	name
1 - Warakawa	Karahadungala Ovite Gedara Chandrasiri Kumarasingha
2 - Dadubadiruppa	Ovite Gedara Rohana Bandra
3 - Panituduwa	Nawala Kankanamlage Menaka Santhushitha
4 - Rabukpitiya	Molligoda Liyanage Chaminda Rohitha Molligoda
5 - Balantota	Hetti Arachchilage Nandasoma
6 - Dekida	Sipkaduwe Arachchilage Thushara Pushpakumara
7 - Walligampola	Hapanpedi Gedara Mahinda Gunasekara
8 - Bavuvagama	Sirimal Dissanayakalage Ajith Dayawansha
8 - Bavuvagama	Wickramasingha Arachchilage Thushari Priyadarshani
9 - Kadiyanlena	Sembalingam Malani
10 - Eguruoya	Samarakoon Mudiyanselage Rasika Bandara
11 - Westhole	Wedu Muralidaran
