ward	name
1 - Warakawa	Iriyagama Gedra Priyanlal Abeyrathna
2 - Dadubadiruppa	Munamalpe Gamage Sugith Nirosha
3 - Panituduwa	Dayananda Gunasekara
4 - Rabukpitiya	Samarathunga Mudiyanselage Gamini Samarathunga
5 - Balantota	Thennakoon Mudiyanselage Thilakarathna
6 - Dekida	Wijesooriya Kapugedara Shiromi Manike
7 - Walligampola	Gnanaprakasham Harintan Josheph
8 - Bavuvagama	Abdul Kadar Jaheer Usein
8 - Bavuvagama	Lechchuman Ramani Rathana Kala
9 - Kadiyanlena	Weeraiya Sudagaran
10 - Eguruoya	Ratnayaka Mudiyanselage Sampath Gayan Gunasekara
11 - Westhole	Welu Siwasanmugam
