ward	name
1 - Bambarakele	Lanka Geeganage Mahinda Dasa
1 - Bambarakele	Nadeshan Thenmoli
2 - Nuwaraeliya	Krishnasamy Vivekanandan
2 - Nuwaraeliya	Wickramasinghe Mudiyanselage Thilini Rasandika Wickramasinghe
3 - Hawaeliya North	Kalek Kumar Murugaiah
4 - Hawaeliya West	Weerawardana Pathirannahalage Chandrasiri Mahagama
5 - Hawaeliya East	Wataraka Lokuge Anura Shantha
5 - Hawaeliya East	Yadarshana Puththira Sigamany
6 - Nuwaraeliya Center	Nadakandage Punniyasoma Chandrasiri Dhahanayake
6 - Nuwaraeliya Center	Nadaraja Vishnuvardan
7 - Kalukele	Walipitiya Gurunnanselage Amila Sandaruwan Rodrigo
8 - Samdathanna	Mari Appan Sandiran
9 - Magasthota	Ranaweerage Kumaradasa Sirisena
