ward	name
1 - Bambarakele	Ramiah Rajendramani
1 - Bambarakele	Dissanayake Mudiyanselage Chaminda Kanakkrapola
2 - Nuwaraeliya	Amila Gayan Losan
2 - Nuwaraeliya	Thurerajalage Thilaka Randika Sandaruwan
3 - Hawaeliya North	Sinnathambi Sajith
4 - Hawaeliya West	Travis Emeliyage Bolton
5 - Hawaeliya East	Rathnayake Mudhiyanselage Sunil Krishantha
5 - Hawaeliya East	Don Philip Muhandiramge Kamila Gayan kumara
6 - Nuwaraeliya Center	Kulage Saman Darshana Malitha Perera
6 - Nuwaraeliya Center	Balakishnan Suresh
7 - Kalukele	Troniger Sakura Dilhara
8 - Samdathanna	Thennakoone Panikka Henayalage Chalat Jayaseeli
9 - Magasthota	Ahangama Ramanayakelage Ajith Kumara
