ward	name
1 - Bambarakele	Wijekoon Mudiyanselage Thushan Pethum Dananja
1 - Bambarakele	Sellahewage Chamith Sandakalum
2 - Nuwaraeliya	Dissanayake Mudiyansekage Thusitha Bandara Dissanayake
2 - Nuwaraeliya	Devadasan Jeyam Terence
3 - Hawaeliya North	Manivasagam Ashoknath
4 - Hawaeliya West	Ashok kumar Gresi
5 - Hawaeliya East	Dadella Kodikarage Pasindu Nuranga Kodikara
5 - Hawaeliya East	 
6 - Nuwaraeliya Center	Liyanaralalage Anoma Kalyani Liyanage
6 - Nuwaraeliya Center	Jamekalage Renuka Nandasiri
7 - Kalukele	Aththanayaka Mudiyanselage Rasadi Mayuradini Aththanayaka
8 - Samdathanna	Ranaweera Mudiyanselage Asiri Chamara Ranaweera
9 - Magasthota	Palaniyandi Pushpalakshmi
