ward	name
1 - Bedipita	Samarasingha Arachchige Roopa Ranjani
2 - Kombala	Aluthduwe Don Gunawardhana Pradeep Sanjeewa
3 - Imaduwa	Jayasingha Pathiranage Yushan Sandakumara
4 - Dikkumbura	Gammanpilage Jayantha
5 - Thittagalla	Kaluwa Handi Somadasa
6 - Dorape	Podiwela Marage Susiripala
7 - Kahanda	Angulugaha Gamage Chathuranga Ruwan Kumara
8 - Idurannavila	Galbokka Hewage Sisira Kumara
9 - Andugoda	Thenkutti Deepthi Rathnalal De Silva
10 - Kodagoda	Praneetha Rupasingha
