ward	name
1 -	Eramudu Gahagedara leslie Gunawardana
2 -	Podisingho Edwin Ariyawathi
3 -	Nilamdeen Mohomad Yasar
4 -	Linda Mulage Jeewanthie Harshani De Silva
5 -	Rathnayaka Mudiyansele Rohana Pathma Kumara Ratnayake
6 -	Madduma Ralalage Don Jayathissa
7 -	Adikari Mudiyanselage Jayaratna Banda
8 -	Wanasinga Mudiyanselage Gunarathna
9 -	Ratnayaka Mudiyanselage Gamagedara Wijeratna
10 -	Handun Kanda Dewage Nimal Chandrasiri Fernando
11 -	Bannaka Mudiyanselage Mangala Priyashantha
12 -	Meegaskotuwe Arachchilage Gedara Piriyantha Kumara Ekanayaka
13 -	Abdul Azeez Mohammadu Nisam
14 -	Metiyampotha Gedara Christilinard Wijeratna
15 -	Paha Gedara Ranjith Dasanayaka Wanasingha
16 -	Mohammed Sardar Mohammed Ushan
17 -	Rathnabahu Mudiyanselage Gamagedara Aththanayaka Banda
