ward	name
1 -	Pahala Gedara Nihal Chandrasiri Wanasingha
2 -	Karunanayaka Pathirannehelage Munasingha
3 -	Kodagoda Withanalage Jayasingha
4 -	Ariyasingha Gaminige Wasantha Kumar Jayawardhana
5 -	Madahapola Ralalage Gedara Kulathunga
6 -	Vithana Gamage Premasiri
7 -	Wanasingha |Herath Wanninayaka Mudiyanselage Ashoka Herath
8 -	Ihala Gedara Thilakarathna
9 -	G.B.J.M.Ranasingha Banda
10 -	Pahala Gedara Sunil Karunathilaka
11 -	Gangodawatta Laxman Wijerathna
12 -	Garumuni Arachchilage Dammi Wathsala Mendis
13 -	Thevara ThanthirigeThilaka Sunila Hemali
14 -	Idam Gedara Susantha Janaka Rupasingha
15 -	Herath Mudiyanselage Chinthaka Sadaruwan Bandara
16 -	Gurunnehele Gedara Abdul Aziz Almu Ayminnawab
17 -	Jayanthasiri Jayathunga Katulanda
