ward	name
1 - Kudagama	Meddum Rallage Upathissa Bandara
2 - Hewadiwela	Edirisingha Mudiyanselage Nimal Edirisinghe
3 - Gabbala	Perumbadage Udayasiri Nanda Kumara Rajapaksha
4 - Parape	Elehebade Gedara Themal Priyankara Wijesinghe
5 - Weligamuwa	Dharmadasage Anusha Kumari Dharmadasa
6 - Deliwala	Namarathne Bamunu Arachilage Saddha Sujiwani Herath
7 - Walgama	Edirisooriya Mudiyanselage Disanayaka Edirisooriya
8 - Meeduma	Maharambe Gedara Anura Rathnasiri
9 - Diyasunnatha	Werawellalage Gedara Dayawathie
10 - Eriyagolla	Dombagaha Gedara Weerasena
11 - Kansalagamuwa	Dissanayaka Mudiyanselage Thakshila Dissanayaka
12 - Pinnawala	Wijjage Tharindu Dilshan Wickramarathne
13 - Imbulgasdeniya	Elehebade Gedara Cyril Wijesinghe
14 - Hiriwadunna	Ranaweera Chaminda Manjula Liyanage
15 - Kiriwandeniya	Ruwandeniye Wickrama Arachchige Ranaweera
16 - Dunukewala	Rajathanthe Gedara Sumanawathie
17 - Naranbedhdha	Munasinghe Gedara Victor Gunasinghe
18 - Kumballoluwa	Sakra Pedige Pushpa Kumara
19 - Molagoda	Upasaka Rallage Jagathsiri Wijebandara
20 - Kadigamuwa	Edandegoda Gedara Thimira Januka Achintha Wickramasinghe
21 - Bedhdhawala	Haruthenne Wiyannalage Namal Sujith Haputhenne
