name
Mudalihamige Anoma
Morawaka Appuhamilage Kusumalatha or Morawaka Appuhameelage Kusumalatha
Bandulasenage Thilakshika Prabodhani Bandulasena
Sahabandu Kankanamge Priyani Prasanthika
Warisa Durage Wanigasekara
Nadesalingam Dineshraj
Edirisingha Rajapaksha Halividanelage Niluka Chandani Rajapaksha
Wadiga Arachchilage Ranjan Nimal
Dissanayaka Mudiyanselage Achala Kumari Dissanayaka
