ward	name
1 - Namalwatha	Malagamage Don Chandrasekara
2 - Morawewa North	Dangaha Gamaralalage Dharmasiri Jayasinghe
3 - Pankulam	Rathnayaka Mudiyanselage Saliya Rathnayaka
4 - Nochchikulam	Rathnayaka Mudiyanselage Ashoka Rathnayaka
4 - Nochchikulam	Balachadran Sathya Seelan
5 - Mahadivulwewa Unit 2	Amarasinghege Sunethra Piyadarshani Amarasinghe
6 - Mahadivulwewa Unit 1 North	Mahathelge Shantha Kumara Peiris
7 - Athabanthiwewa	Gunarathnage Sujith Amarasiri
8 - Rotawewa	Haseem Sawaldeen
9 - Mahadivulwewa Unit 1 South	Karunarathnage Anupama Priyadarshani Karunarathna
