ward	name
1 - Namalwatha	Mohammathanifa Ali Mohammathu
2 - Morawewa North	Galpothe Gethara Dayanantha
3 - Pankulam	Mohamed Fareed Mohamed Nihas
4 - Nochchikulam	Sabaratnam Thurairasalingam
4 - Nochchikulam	Hanifa Bathurdeen
5 - Mahadivulwewa Unit 2	Mapa Mudiyansalage Laalinda Kumara
6 - Mahadivulwewa Unit 1 North	Ratnayaka Mudiyansalage Avinas Maduwantha
7 - Athabanthiwewa	Salahithiyam Bajorthiyan
8 - Rotawewa	Abdul Salam Mohamed Faizar
9 - Mahadivulwewa Unit 1 South	Herath Mudiyansalage Vanitha Menike
