ward	name
1 - Hittetiya	Walliwala Gamage Indra De Silva
2 - Hittetiya East	Parahera Nekathige Saman Chaminda
3 - Thudawa	Angunna Gamage Dhanushka Ireshan
4 - Weragampita	Dissanayaka Mudiyanselage Arunajith Dissanayaka
5 - Uyanwaththa	Sunil Kodikara
6 - Kadeweediya	Mohamad Ashar Faslur Rahuman
7 - Weliweriya	Kankanam Pathiranage Ruwan Tharanga Abeysinghe
8 - Isadeen Town	Lokuruge Mathu Wasantha Kumara
9 - Hiththetiya West	Hewa Vil Addarage Madhushika Dinuwanthi
10 - Walgama North	Gallage Don Jagath Chameera
11 - Madiha	Indiketiya Hewage Nalaka
12 - Walgama	Deegoda Gamage Asela
13 - Welegoda	Jayasekara Arachchige Wasantha
14 - Polhena	Wengappuli Vidana Arachchige Nishantha Wickramarathane
15 - Thotamuna	Francisco Baduge Janith Nilantha
16 - Kothuwegoda	Wellala Hettige Chamath Sri Manjula
17 - Meddawatte	Chamil Sumathilak Kumarage
