ward	name
1 - Hittetiya	Herath Mudiyanselage Iresh Oshan
2 - Hittetiya East	Vidana Pathiranage Taitas
3 - Thudawa	Muttukkarage Nishantha
4 - Weragampita	Hewa Madiha Annakkage Ruchira Sandaruwani Jayalath
5 - Uyanwaththa	Himal Dinesh Ramawickrama
6 - Kadeweediya	Shawul Hameed Mohomad Samun
7 - Weliweriya	Koggala Patabandige Saumyasiri Chandana Kumara
8 - Isadeen Town	Bandula Ajith Wickramasinghe
9 - Hiththetiya West	Ambagahage Dinesh Kelum Roshan
10 - Walgama North	Chandrani Hewa Sahabandu
11 - Madiha	Dumindu Prasad Abesekare
12 - Walgama	Hamanduwa Gamage Gayan Ruchiranga
13 - Welegoda	Hadagoda Makalandage Shantha Deshappriya
14 - Polhena	Welikada Durage Delan Nuwan De Silva
15 - Thotamuna	Loras Hewage Jagath Udaya Kumara
16 - Kothuwegoda	Vidanagamage Sriyananda
17 - Meddawatte	Nawarathna Hetti Arachchige Karunawathie
