ward	name
1 - Hittetiya	Ajith Ruhunuhewa
2 - Hittetiya East	Hewa Marambage Wasula Dilani kumudunie
3 - Thudawa	Dikkumburage Sajith Rayantha Dissanayake
4 - Weragampita	Dhanushka Malindu Gajadeera
5 - Uyanwaththa	Wijesekara Kankanamge Damith Chamara Kumara
6 - Kadeweediya	Wellappuli Arachchige Ruckman
7 - Weliweriya	Waruna Ravindaka Manamperi
8 - Isadeen Town	Prabhath Anurudda Malaviarachchi
9 - Hiththetiya West	Liyana kankanamge Manjula
10 - Walgama North	Batahena wedaralalage Uddhika Priyani
11 - Madiha	Hewa Lunuvilage Manoj Priyalal
12 - Walgama	Welikada Durage Jayan Chaminda De Silva
13 - Welegoda	Nirupa Damayanthi Ediraweera
14 - Polhena	Hewa Wellalage Dinusha Jayasinghe
15 - Thotamuna	Weerarathna Jayasooriya Arachchi Patabendige Pripat Rathnasiri
16 - Kothuwegoda	Landa Hewage Kavindu Ishan
17 - Meddawatte	Loku Waduge Chandana Lalith Samanpriya Alwis
