ward	name
1 - EKIRIYA	Sri Hastha Lekamlage Chandana Saman Kumara
2 - BATTAWATTA	Raman Kaleiselvam
3 - JANATHAPURA	Athanayaka Mudiynselage Thissa Aththanayaka
4 - ARAWAKUMBURA	Disanayake Mudiyanselage Thilakasiri Disanayake
5 - PALLEKIRUWA	Wikramathunga Arachchi Pathiranalage Anura Wikramathunge
6 - LUNUGALA	Manamendra Acharige Palitha Ruvan Kithsiri Manamendra
6 - LUNUGALA	Rasaiya Ashokkumar
7 - SUMUDHUGAMA	Disanayake Mudiyanselage Ishara Sewwandi Disanayake
8 - MADOLSIMA	Ramasami Hareram
8 - MADOLSIMA	Munusami Pushpavalli
9 - YAPAMMA	Herath Mudiyanselage Sanjana Maduranga
10 - MADUWATHTHA	Appuhannadi Thota Hewage Samaraweera
