ward	name
1 - EKIRIYA	Sri Hastha Lekamlage Maya Ramani
2 - BATTAWATTA	Kalugala Hewage Sarath Siri Kumara
3 - JANATHAPURA	Rathnayaka Mudiyanselage Nuwan Chamil Rathnayake
4 - ARAWAKUMBURA	Aththnayaka Mudiyanselage Rohana Wasantha Lelarathna
5 - PALLEKIRUWA	Rathnayaka Mudiyanselage Chandralatha
6 - LUNUGALA	Rathnayaka Mudiyanselage Thanuja Prasadani Rathnayake
6 - LUNUGALA	Disanayaka Mudiyanselage Mahesh Chathuranga
7 - SUMUDHUGAMA	Herath Mudiyanselage Prithirathna Banda
8 - MADOLSIMA	Nawaneedan Kowila Prasanth
8 - MADOLSIMA	Rathnayaka Mudiyanselage Mahesh Sanjeewa
9 - YAPAMMA	Arawinan Pradap
10 - MADUWATHTHA	Hennayaka Mudiyanselage Darmarathna
