ward	name
1 - Ratnapura New Town	Rajapaksha Mudiyanselage Keshani Rajapaksha
2 - Kospelawinna	Kaluarachchige Norman Indika
3 - Mihindugama	Gunavardhana Mudalige Chaminda Sudath Priyanga
3 - Mihindugama	Svaminadan Karupaiah Pille Kooppusami
4 - Weralupa	Wickrama Arachchige Charaka Sri Wickrama Arachchi
5 - Dewalegaawa	Ginthota Gamage Nimal Karunajeeva
6 - Muwagama	Mathota Arachchilage Rajeev Gunasekara
7 - Ratnapur Town West	Mohomad Farook Mohomad Navshad
8 - Ratnapur Town North	Gunawaranage Sunil Ashoka
9 - Godigamuwa	Erathna Pathiranalage Nishantha Bandara
10 - Angammana	Gangulvitiya Gamage Hemantha
11 - Thiriwanaketiya	Hewaga Susantha Priyalal Fernando
12 - Batugedara	Athukoralalage Kumudinee Nishantha Athukorala
13 - Mudduwa	Agulmaduve Liyanawaduge Asitha Agulmaduva
14 - Samagipura	Ranaweera Arachchilage Dinesh Priyantha
