ward	name
1 -	Abdul Rasak Mohammadu Musammil
2 -	Muhammadu Paleel Muhammad Rilmiyas
3 -	Mohaammad Farook Mohammad Irsad
4 -	Aluth Baduge Cricentos Gamini Rodrigo
4 -	Mohamadu Abdul Rasaak marikkar Mohammadu Pawsan
5 -	Abuthahir Mohamad Aslam
6 -	Anjampalage Sawindra Dewmini Fernando
7 -	Asan Kuthus Muhammadu Risvi
8 -	Warnakulasooriya Nalin Sanjeewa Thisera
8 -	Abdul Saththar Muhammadu Rikkas
9 -	Gabriel Nuwan Chamara
10 -	Simaguruge Lal Christoper Fernando
11 -	Abdul Kadeer Muhammad Faizal
12 -	Muhammadu Ibrahim Muhammadu Asik
13 -	Munasinghe Arachchige Neel Chandana Silva
14 -	Cadir Marikkar Mohammadu Faiser
15 -	Senadhipathi Mudiyanselage Sugandi
16 -	Noordeen Abdul Naleem
17 -	Mihindukulasooriya Sandamali Fernando
