ward	name
1 - Galabawa	Rajapaksha Babile Gedara Rohan Pradeep Rajapaksha
2 - Uduwa	Bannak Gedara Samudra Manel Basnayaka
3 - Naranwala	Weerasekara Wijekoon Mudiyanselage Jayantha
4 - Damunugastenna	Juwanawatte Gedara Jayanath Nndantissa
5 - Bananghe	Herath Mudiyansela Chandrawathi Kumarihami
6 - Kumburegama	Galpadige Priyantha Galpadige
7 - Idamegama	Arambe Dugganna Walawwe Udaya Kumara Yatawara
8 - Dehideniya	Dodagammana Gedara Ruwan Chamara Dodagammana
9 - Galagedara	Mohomad Nawas Mohomad Shihan
10 - minigamuwa	Watawalage Don Sugath Chaminda Kumara
11 - Weliwita	Senanayaka Mudiyanselage Samanthi Kumari Senanayaka
12 - Aludeniya	Aranpath Mudiyanselage Dhrma Sri Senarath Bandara Aranpath
13 - Dedunupitiya	Gannila Herath Mudiyanselage Chandana Sumith Bandara
14 - hatharaliyadda	Kulathunge Mudiyanselage Kamani Kulathunga
15 - Yaggala	Wickramage Sanjaya Pushpa Kumara Gunathilaka
16 - Alagalla	Ilangakoon Mudiyanselage Tikiri Banda
17 - Kolugala	Samarkoon Mudiyanselage Tilakasiri Samarakoon
18 - Muruddeniya	Samarakoon Dugganna Ralalage Indunil Udaya Bandara Samarakoon
