ward	name
1 - Galabawa	Abeykoon Mudiyanselage Thissa Bandara
2 - Uduwa	Rammanna Dewage Sanchuni Vinodya Kumari
3 - Naranwala	Ilukduwa Wanniarachchilage Nalinda Wanniarachchi
4 - Damunugastenna	Pathirana Disanayakalage Ranapala
5 - Bananghe	Suduhakure Gedara Nalinda Sampath
6 - Kumburegama	Banange Arachchile Gedara Senevirathne
7 - Idamegama	Disanayake Mudiyanselage Disanayake
8 - Dehideniya	Dombagammana Gedara Damith Sharanga Eriyagolla
9 - Galagedara	Eriyagahamada Dewage Wasantha Kumara
10 - minigamuwa	Udagedara Ranjith Siriwardana Udagedara
11 - Weliwita	Rathnayake Mudiyanselage Thushantha Kumara Rathnayake
12 - Aludeniya	Muthugalpedi Gedara Wasantha Nuwan Suranga Muthugala
13 - Dedunupitiya	Uththama Dewayele Gedara Nandana Nishantha Subasiri
14 - hatharaliyadda	Wijesuriya Arachchige Miltan Wijesuriya
15 - Yaggala	Hitige Mudiyanselage Shriyani Pushpa Kanthi
16 - Alagalla	Alagalle Gedara Dingiri Banda
17 - Kolugala	Disanayake Mudiyanselage Ashoka Disanayake
18 - Muruddeniya	Arachchihamilage Dammika Wijewardana
