ward	name
1 - diyabibila	Dissanayake Mudiyanselage Gnanawathi
2 - wewathenna	Rathnayake Mudiyanselage Lionel Rathnayake
3 - bidunuwewa	Lokugasthota Witaranage Laksman Wijesiri
4 - kebillewela north	Mailan Arachchige Don sanath
5 - bandarawela west	Aruna Nandana WimalaSooriya
5 - bandarawela west	Kali Sarawanan
6 - bandarawela east	Rasika Weranga Loku Hetti Arachchi
6 - bandarawela east	Mohomed Sahid Mohomed Parsan
7 - inikambedda	Jhonson Wijerathnam Kroosh
8 - kinigama	Hetti Arachchige Priyantha Susantha
