ward	name
1 - Bibila	Gonnagahamula Waththe Konara Mudiyanselage Gedara Dayarathna Bandara
2 - Bobella	Hearath Mudiyansele Wewiliyadde Gedara Jayasena
3 - Dambagolla	Rathnayaka Mudiyanselage Ravidi Kindara Rathnayaka
4 - Koonghawela	Chandrasekarage Surangani Kumari Chandrasekara
5 - Senagama	Wedage Udari Shudeshani Dharmasena
6 - Arangala	Herath Mudiyanselage Yashodha Subashini Ekanayake
7 - Naula	Hengoda Gedara Kasun Rathnapriya Ellawala
8 - Alugolla	Herath Mudiyanselage Dhammika Herath
9 - Nalanda	Denipitiya Liyana Arachchige Anusha Hemamali Liyanage
10 - Lihinipitiya	Hengodage Rathnasena
