ward	name
1 - Bibila	Dodamgolle gedara Madusanka Wickramasinghe
2 - Bobella	Weerasooriya Mudiyanselage Gamagedara Ranbanda
3 - Dambagolla	Waththe Gedara Nilantha Rohana Somarathne
4 - Koonghawela	Lewliyadde Gedara Palitha Wijerathne
5 - Senagama	Penalabode Gedara Suranga Yonaka Kumara Dharmawardana
6 - Arangala	Athula Abeykoon Wickramasinghe
7 - Naula	Herath Mudiyanselage Indika Kumara Herath
8 - Alugolla	Ekanayake Mudiyanselegedara Ekanayake Bandara
9 - Nalanda	Wijekoon Mudalige Kalhari Madhuwanthi Buddhika
10 - Lihinipitiya	Pahalagedara Chaminda Senarath Pahalagedara
