ward	name
1 - Gintota	Wimal Kalansooriya
2 - Dadalla	Mahadura Tharindi Narmada Dharmakeerthi
3 - Bope	Kithulgodage Santha Jayalath
4 - kubalwella	Kankanamdurage Pushpa Kumara
5 - Madawelamulla	Ilandaridewa Amarathunga Ranasingha
6 - Deddugoda	Hewa Bambarundege Sirisena
7 - Maitipe	Sajith Madarasingha
8 -	Bentharaya Hathugoda Badalge Sunil
9 - Bataganvila	Pahalagedara Premalal
10 - Sangamithapura	Benuka Piyangani Amarasena Wathugedara
11 - Galwadugoda	Lathhawadigedara Sumanasiri
12 -	Mahadura Malindu Kawishka Dharmakeerthi
13 -	Prashad Chathuranga Widanagamage
14 - Galle city	______________________________
15 - weliwatta	Thiranagamage Wijerathna
16 - Thalapitiya	Manik Pura Hewage Supun Shantha
17 - Makuluwa	Pathirana Arachchige Weerawardhana
18 - Milidduwa	Abdul Majeed Mohomad Arif
18 - Milidduwa	Jayamanna Premathunga
19 - Magalla	Kalumuni Rangana Dilip Kosala
20 - Katugoda	Nilesthi Roshanee Maduwanthi De Silva
