ward	name
1 - Gintota	Wallege Anura Silva
2 - Dadalla	Dapana Durage Eranga Madushani
3 - Bope	Kankanam Pathiranage Kanchanee
4 - kubalwella	Balapitiya Gardi Hewage Sameera Anuruddha
5 - Madawelamulla	Weerasingha Arachchige Gunasiri
6 - Deddugoda	Mohamad Sahir Mohamad Siraj
7 - Maitipe	Deniyawaththa Kankanam Gamage Jayantha
8 -	Bishrul Haffi Mohamad Nafran Jifri Sali
9 - Bataganvila	Gardiya Hewage Sunil
10 - Sangamithapura	Kottal Badda Mahawidanage Chandana Lal
11 - Galwadugoda	Samantha Thiranagama
12 -	Saidh Mohamad Mohamad Nilam
13 -	Ravindra Yasalal Kalansooriya
14 - Galle city	Lelwala Hewage Madhu Mihiraj
15 - weliwatta	Maha Muhandiramge Kumara Dhammika
16 - Thalapitiya	Mohamad Mouson Mohamad Roshan
17 - Makuluwa	Mohamad Pawus Mohamad Parhan
18 - Milidduwa	Mohamad Naseem Mohamad Imran
18 - Milidduwa	Thiwanka Kuruwita Wickramasingha
19 - Magalla	Peruma Hannadi Naleen Buddhika Lindula De Silva
20 - Katugoda	Shahul Hameed Ahamad Imran
