ward	name
1 - Gintota	Ranawella Liyanage Gamunu Premalal
2 - Dadalla	Kasthuri Jayanath
3 - Bope	Jagodage Damayantha Priyan
4 - kubalwella	Rathnayaka Mudiyanselage Lakindu Nivin Yaneth Rathnayaka
5 - Madawelamulla	Palihapitiya Gamage Rasika
6 - Deddugoda	Mohamad Ismath Mohamad Mursil
7 - Maitipe	Rohitha Baranige
8 -	Weladawa Acharige Malsha Randinee
9 - Bataganvila	Kasthuri Sriyani
10 - Sangamithapura	Meegama Acharige Sumith Sanjeewa
11 - Galwadugoda	Nilanganee Dilrukshi Solaman
12 -	Janaka Walawe Durage
13 -	Isuru Sandaruwan Malaweera Arachchi
14 - Galle city	Walpala Hewage Jayasena
15 - weliwatta	Pussewala Kankanamge Laknath Duminda Shaman
16 - Thalapitiya	Abdul Bari Mohomad Rasik
17 - Makuluwa	Pitiduwa Maddumage Malsha Sewwandi
18 - Milidduwa	Rathnayaka Mudiyanselage Amitha Jayasoma Rathnayaka
18 - Milidduwa	Abdus Sami Hammad
19 - Magalla	Agampodige Yasawathi
20 - Katugoda	Sawul Hameed Pathumma Shihan
