ward	name
1 - Gintota	Mangalika Priyanganee Senewirathna
2 - Dadalla	Koththigoda Kankanamge Rashmi Hansanee Wasana
3 - Bope	Ambepitiya Wijethunga Niroshanee Lanka Dilrukshi
4 - kubalwella	Anura Samaraweera
5 - Madawelamulla	Dikwella Patabandige Shenal Manusha Wijethunga
6 - Deddugoda	Kiringoda Gamage Sulakshi Dileka
7 - Maitipe	Mirissa Badalge Ranjith Disanayaka
8 -	Baragama Acharige Gayan Kumara Baragama
9 - Bataganvila	Bamara Wanage Geetha Lalanee
10 - Sangamithapura	Don Jayasiri Sonnadarage Nishantha Sanjeewa
11 - Galwadugoda	Sandara Marakkala Naminda Indika
12 -	Mapalagama Acharige Wisum
13 -	Pakkiyaraj Ganeshan
14 - Galle city	Kodithuwakku Arachchige Wasantha Kumara Kodithuwakku
15 - weliwatta	Kiringoda Gamage Pathmasiri
16 - Thalapitiya	Pakeer Mohamad Shakir Husey
17 - Makuluwa	Ubenarayana Chandanee
18 - Milidduwa	Ranchagoda Gammachcharige Ariyananda
18 - Milidduwa	Ranchagoda Gam Acharige Nithya Shehani Ariyasena
19 - Magalla	Dines Wijenayaka Weerarathna Arachchi Patabandige Nilantha Kumara
20 - Katugoda	Mohamad Moosa Mohamad Fasi
