ward	name
1 - Gintota	Mahawithana Nihal
2 - Dadalla	Kadupitigei Sugath Silva
3 - Bope	Benthota Mallawa Arachchi Sriyani Malkanthi
4 - kubalwella	Karuna Palitha Bamunukula
5 - Madawelamulla	Priyantha Godagama Sahabandu
6 - Deddugoda	Mahapana Mudalige Shirani
7 - Maitipe	Nawimana Widanage Mala Mangalika
8 -	Ranasingha Mudiyanselage Nirosha
9 - Bataganvila	Nagaramulla Gamage Nishantha Dulith Kumara
10 - Sangamithapura	Loku Yaddehige Anuradha Gayan Sanjeewa
11 - Galwadugoda	Godamuna Withanage Naleen Asanga
12 -	Lahiru Sampath Samaranayaka Munasingha
13 -	Mohomad Savikat Mohomad Iyas
14 - Galle city	Maddewaththe Samarakoon Arachchige Rathnapala
15 - weliwatta	Susantha Prasad Karunarathna
16 - Thalapitiya	Napana Gamage Susantha
17 - Makuluwa	Mapalagama Liyanage Aminda Jayanga Dharmapriya
18 - Milidduwa	Rathnayaka Mudiyansege Rohini Chandrakanthi
18 - Milidduwa	Don Seenigama Liyanage Nimsara Dimantha
19 - Magalla	Asmagoda Pathiranage Sunil
20 - Katugoda	Mohomad Farsan Hameed
