ward	name
1 - Hadungamuwa	Wanagasingha Priyantha Kumara Wanigasingha
2 - Dunuwilapitiya	Maparalalage Yohan Bandara Edirisingha
3 - Maraka	Aluth Gedara Susantha Bandara
4 - Gamburuoya	Atalugamaralalage Anusha Dilrukshi Atalugama
5 - Malgammana	Rathnayaka Mudiyanselage Punchi Banda Rathnayaka
6 - Dewagiriya	Samarakoon Mudiyanselage Loku Banda
7 - Hettipola	Herath Mudiyanselage Gedara Gunasena
8 - Wanarawa	Don Sugath Chandana Rajapaksha
9 - Nugagolla	Abesingha Mudiyanselage Vijitha Bandara
10 - Wilgamuwa	Balepuwaduge Wathsala Indramali Mendis
