ward	name
1 - julampitiya	Sumasinge Supun Sameera
2 -	Sumeda Sampath Siriwardhana
3 -	Samarawikrama Jasin Arachchige Jayantha
4 -	Dona Rasika Siriwardana
5 -	Ratnayakage Anurada Shiromini
6 -	Amith Nalinda Kodithuwakku
7 -	Radampala Gamage Dhilan Chathuranga Wijevikrama
8 -	Matara Arachchige Athula Janaka
8 -	Rubasin kattadige Nuwan Tharaka
9 - bovala	Galwala Gamage Rasika Darshanee
10 - Galahitiya	Kirithigoda Gamage Prasanna Dileep Kumara
11 -	kankanam Gamage Nayana Shiromani
12 -	Wikramage Hasitha Ishanka
13 - BEDIGAMA	Meeruppa Gamage Patmee Manjuka
14 - mulkirigala	Subasinha Ratnayakage Supun Salinda
15 -	Kankanam Gamage Lalith Pushpa Kumara
16 -	Wimalasiri Liyanapathirana
17 -	Kattadige Saman Kumara
18 -	Vidana Gamage Indrani
19 -	Rajapurage Priyantha
20 -	wikramasin hetti Arachchige Upali
