ward	name
1 - Periyathampanai - Piramanalankulam	Valarmathi Santhiralingam
2 - Andiyapuliyankulam	Muhammathu Ibrahim Muhammathu Ikshan
2 - Andiyapuliyankulam	Mansoor Naleer
3 - Kurukkalputhukkulam - kanthasaminakar	Shanmuganathan Sutharshanan
4 - Pavatkulam	Sellaththuarai Thiyagarasa
5 - Suduventhapulavu	Shali Sharajin
6 - Periyapuliyalankulam	Varatharasan Vidushan
7 - Mukaththankulam - cheddikulam	Abdul Hameethu Subair
8 - Mudhaliyarkulam - chrishthavakulam	Krishnapillai Ilankatharan
9 - Neriyakulam	Veeramalai Pradeepkumar
10 - chinnachchippikulam	Kaleel Ramshan
