ward	name
1 - Periyathampanai - Piramanalankulam	Tharmakumar Prashanthan
2 - Andiyapuliyankulam	Bandaram Thiyagarasa
2 - Andiyapuliyankulam	Sinnaia Sivaji Sivaranjini
3 - Kurukkalputhukkulam - kanthasaminakar	Ganeshamoorththi Kanagarathinam
4 - Pavatkulam	Ganesh Navaneethan
5 - Suduventhapulavu	Ganesan Navanthan
6 - Periyapuliyalankulam	Nickilas Raja Dino
7 - Mukaththankulam - cheddikulam	Sathasivam Ketheeswaran
8 - Mudhaliyarkulam - chrishthavakulam	Shanmuganathan Seviyar croos
9 - Neriyakulam	Thevarasa Thilakshan
10 - chinnachchippikulam	Arumugarasa Srikanth
