ward	name
1 - Budugekanda	Abharana Dewayalage Sampath Sri Dharma Wijaya Rajapaksha
2 - Pussellawa	Athtanayaka Mudiyanselage Thushara Saman Kumara Liyanage
3 - Egodawela	Dissanayaka Mudiyanselage Kanchana Priyadarshani Dissanayaka
4 - Kuttiyagolla	Wijjarathna Ganithayalage Ishara Kawidu Lakmal Wijesundara
5 - Rideepana	Ekanayaka Mudiyanselage Anurasiri Bandara Ekanayaka
6 - Pussellakanda	Karuna Dewayalage Sunil Wickramasingha Dias
7 - Soranathota	Champika Samanmali Tellambura Withana
8 - Kandegedara	Muththaiya Thamil Alagan
8 - Kandegedara	Siwasami Thiwakaran
9 - Kohowila	Sandanayaka Mudiyanselage Chaminda
