ward	name
1 - Karaikal	Selvarasa Thanujan
2 - Kondawil North	Gnanasekaram Thirukkeswaran
3 - Kondawil East	Sellathurai Jegabalan
4 - Kokuwil West	Sivayoganathan Thushyanthini
5 - Keniyadi	Boby Mithilan
6 - Kokuwil Central	Kokila Vivekanantharasa
7 - Kokuwil East	Vijayaradnam Raveenthiran
8 - Thirunelweli Central	Selvarasa Sutharjan
9 - Thirunelweli	Kanagasabai Siva Kumar
10 - Kalwiyankadu South	Theiventhiram Kiritharan
11 - Ariyalai East	Rajeev Jeevarani
12 - Maniyam Thoattam	Sathananthan Arunkumar
