ward	name
1 - Mederipitiya	Jayawardhana vidana Gamage Nirosha
2 - Kiriweldola	Wisumperumachchige Henry
3 - Kandilpana	Hettiarachchi Jagath Wickramarathna
4 - Thenipita	Seeman Alexander
4 - Thenipita	Kankanamge Wasantha
5 - Deniyaya	Kalahe Henpita Pedige Nimal
6 - Pallegama	Muthukutti Kankanamge Ajith Prasanna
7 - Kolawenigama	Kotta Kankanamge Namali
8 - Kotapola North	Ihala Gamage Abeyrathna
9 - Ilukpitiya	Gedwinne Lalinda Sudarshana Vitharanage
10 - Kotapola South	Jayasinghe Mudiyanselage Nalin Eranda
11 - Waralla	Kotta Kankanamgeyi Jayasekara
12 - Morawaka	Wijayasoma Vidanapathirana
13 - Horagala	Mudugamuwa Hewage Manjula Kumara
