ward	name
1 - Mederipitiya	Haputhanthiri Kankanamge Chandrani
2 - Kiriweldola	Watawala Gamage Anura Kumara
3 - Kandilpana	Hewapathiranage Nalani
4 - Thenipita	Rasalingam Subramaniyam
4 - Thenipita	Madasami Wijayashanth
5 - Deniyaya	Alapala Mullage Thilina Udara
6 - Pallegama	Nadakandage Chaminda Milroy Nadakanda
7 - Kolawenigama	Maniyel Ponnasami
8 - Kotapola North	Diwelwaththa Gamage Sumith Kumara
9 - Ilukpitiya	Piyadewa Gamage
10 - Kotapola South	Hewa Nanayakkarage Dinesh Lakmal
11 - Waralla	Sandanam Chandra
12 - Morawaka	Hettige or Kirabage Aloycious
13 - Horagala	Senadheerage Jeewaka Raveendra
