ward	name
1 - Mederipitiya	Rathnayaka Liyanage Sarath Weerasinghe
2 - Kiriweldola	Gamage Don Thilina Udara
3 - Kandilpana	Shashini Darshika Ranawaka
4 - Thenipita	Keerthi Victor
4 - Thenipita	Wanni Arachchi Kankanamge Shiran
5 - Deniyaya	Piladuwa Hewage Yohan Dhanushka
6 - Pallegama	Yamange Ranjith Rohana
7 - Kolawenigama	Dekirisinghage Sumudu Rathnaseeli
8 - Kotapola North	Abeysekara Gunawardhanalage Lalith Priyantha
9 - Ilukpitiya	Ruwan Kumara Jayasinghe
10 - Kotapola South	Gamini Warnabharana Pathinayaka
11 - Waralla	Kotta Kankanamge Lahiru Dilshan
12 - Morawaka	Indika Kumara Wijayasinghe
13 - Horagala	Ranadi Dureyalage Ajith
