ward	name
1 - Kosgama	Shandana Premanath Mudunkotuwa
2 - Eswatta	Pathirana Dasanayakalage Kapil Shehan Satharasinghe
3 - Hingurala	Athukorala Pathiranage Don Sumanathilaka
4 - Kadugoda	Rathmal Godage Ranathunga
5 - Salawa	Polwaththa Koralalage Noyel Thilakarathne
6 - Kaluaggala	Rajapaksha Pathirannehelage Rasika
7 - Suduwella	Herath Mudiyansalage Ajith Kumara Bandara
8 - Weragolla	Divigallage Priyantha Aruna Kumar Gunarathne
9 - Ilukovita	Ukkriyal Hakuruge Ajith Pushpa Kumara
10 - Welikanna	Lasantha Sampath Karunathilaka
11 - Kahahena	Gammana Liyanage Daya Pathmini
12 - Diddeniya	Sendanayaka Arachchige Ishan Lakmal
13 - Hanwella	Lihinikadu Gamage Thanuja Madhumali
14 - Jayaweeragoda	Abaddassalage Chandana Sisira Kumara
15 - Thunnana	Dhunusinghe Pedige Mahinda
16 - Mawathagama	Liyanage Chandana Kumara
17 - Pitumpe	Dolawaththa Appuhamilage Don Upul Chandana
18 - Uggalla	Jalthotage Don Nuwan Asanka
19 - Pinnawala	Welikannage Don Indika Prasad
20 - Waga	Purawadi Dewage Jayantha Premasiri
21 - Bope	Liyanwalage Don Jayantha Srilaal
22 - Weragala	Bopegamage Bandula Premasiri
23 - Arukwattha	Akmeemana Kankanam Gamage Buddhinee Jayathathri Senewirathne
24 - Galagedara	Kathri Achchige Ranjith Premalal
25 - Padukka	Ginthota Vidanege Kanthilatha
26 - Udumulla	Disanayaka Mudiyandelage Keerthi Kumara Disanayaka
