ward	name
1 - Kosgama	Jayathunga Arachchige Krishantha Pradeep
2 - Eswatta	Thalagalage Don Prasan Namal Thilakarathne
3 - Hingurala	Weerasinghe Disanayakage Ramani Weerakon
4 - Kadugoda	Ranaweera Archchige Suraj Gamini Sanjeewa
5 - Salawa	Hewa Munasinghage Sanath Sandakalum
6 - Kaluaggala	Wijayasooriya Arachchilage Sugath Perera
7 - Suduwella	Kahadawala Arachchige Sithum Akalanka
8 - Weragolla	Athukoralage Indika Ruwan Kumara
9 - Ilukovita	Ilandari Dewage Sisira Kumara
10 - Welikanna	Samarasinghalage Mahesh Hemachandrara
11 - Kahahena	Rajapaksha Pathirage Darsika Kumari
12 - Diddeniya	Aludevage Manjula Deepani
13 - Hanwella	Walivita Vithange Don Sujeewa Sanjeewani
14 - Jayaweeragoda	Batawala Kankanamalage Nileesha Sathsarani Batawala
15 - Thunnana	Sangeeth Hasitha Madhusanka Moli
16 - Mawathagama	Puswalimulla Gamage Jagath Lal Puswalla
17 - Pitumpe	Rammuthu Saman Kumara Rathnayaka
18 - Uggalla	Hollu Pathirage Jagath Chandana Kaldera
19 - Pinnawala	Yakdehi Kankanamalage Chandani Jayamali
20 - Waga	Sinnathambi Selladurei Ravichandran
21 - Bope	Withanage Nalaka Pushapakumara Perara
22 - Weragala	De Silva Jayasinha Mihiraj Malaka
23 - Arukwattha	Maha Disanayaka Mudiyanselage Sanjiwa Madhushanka
24 - Galagedara	Withanage Don Rupasena Withana
25 - Padukka	Kannangara Ralahamillage Don Niroshan de Alwis Jayasinha
26 - Udumulla	Dehipitiyage Ishara Pradeep Karunarathna
