ward	name
1 - Thalaawa	Koholana Gamage Chaminda
2 - Dabarella	Liyana Arachchi Kankanamge Geeth Dilshan
3 - Uswewa	Samarathunga Arachchige Wimalasena
4 - Binkama	Kodithuwakku Arachchige Sandun Niroshana
5 - Dannenigama	Nawalagoda Hewage Samantha
6 - Agunakolapelessa	Padipperuma Arachchige Kanil Geethanjana
7 - Jandura	Weliwitigoda Hewage Anusha Lakmali
8 - Dahaamuna	Godagamage Siriwardhana
9 - Hakuruwela	Lahiru Ashan Buddhika Rajapaksha
10 - Udayala	Wanni Arachchige Chathurika Sewwandi
11 - Aththanayala	Punchi Hewa Gamage Thilina Asanka
