ward	name
1 -	Badugodage Vitlas Premathilaka
2 -	Kannangara Koralalage Dona Disna Priyangani
3 -	Kodippili Arachchige Don Gayan Sampath
4 -	Kanaththa Gamage Don Rukshana Pradeep Gamage
5 -	Mallawa Arachchige Jayasena
6 -	Thushara Prathapasingha Liyanaarachchi
7 -	Pitigala Kankanamge Don Dilip Pushpakumar Pitigala
8 -	Walakulu Arachchige Don Kelum Subhashana
9 -	Kariyawasam Hettige Gayan Chamara
10 -	Athukoralage Thushara Sampath Hettiarachchi
11 -	Kotte Kankanamge Nayana Sujeewa Kumara
12 -	Sriyani Ramyalatha Edirisinghe
13 -	Kukule Kankanamge Janaka Kumarasiri Gunasekara
14 -	Athukoralage Rohitha Kumara
