ward	name
1 -	Gallage Nadeepa Sandamali
2 -	Don Mithradasa Sirimanna
3 -	Batuvitage Nadeeka Gayani Priyadarshani
4 -	Kalugala Vithanage Somasiri
5 -	Suwanda Arachchige Darshana Sampath
6 -	Don Chamila Dimuthu Kumari Munasingha
7 -	Suwanda Arachchige Sunith Suranga
8 -	Sujeewa Thilak Shantha Kottahachchi
9 -	Wisnaha Kadawarage Chathuri Samanthika
10 -	Poddiwala Marage Chaminda
11 -	Nakandalage Dona Sachini Uresha
12 -	Wisnaha Kadawarage Sumith Priyantha
13 -	Liyanaarachchi Upeshi Sandaruwani
14 -	Chandima Jayasingha
