ward	name
1 - Godagandeniya	Eriyagama Rajapakshage Jagath Kumara
2 - Peradeniya	Abeykoon Mudiyanselage Ramya Vimala Keerthi Bandara Abeykoon
3 - Mahakanda	Ayesha Suranji Karunarathna
4 - Ogastawatta	Deniyaya Arachchige Anura Perera
5 - Bowala	Rajakarunanayaka Mudiyanselage Piyadasa
6 - Hanthana	Ramayya Nadarasa
7 - Ampitiya Udagama	Dissanayaka Mudiyanselage Sumith
8 - Thennekumbura	Rumesh Dhaninda Peiris
9 - Wewathenna	Abeykoon Mudiyanselage Aluth Gedara Susantha Athula Kumara
10 - Ulpathakumbura	Herath Mudiyanselage Samarasiri Bandara
11 - Ketawala Lewla	Dugganna Ralalage Ambagaspitiye Gedara Ramya Kumari Ambagaspitiya
12 - Gurudeniya East	Nambu Nanayakkara Gamage Don Kelum Susantha Nanayakkara
13 - Maligathenna	Senadheera Pathiranehelage Sisira Senadheera
