ward	name
1 -	Kannangara Koralalage Gayal Indika
2 -	Kankanam Durage Kamal Jagath Weerasinghe
3 -	Abeysinghe Mudiyanselage Siril Abeysinghe
4 -	Warnakulasuriya Vaduge Asanka Sanjeewa
5 -	Nanayakkara Mudiyanselage Tarusha Dilshan Madhuranga
6 -	Ariyadasa Peiris Jagathsiri Sampath Jayasinghe
7 -	Mudiyanselage Ranaweera Perera
8 -	Henda Vitharana Ujith Priyankara
9 -	Sudu Abey Gedara Chamila Nishantha
10 -	Gunapalage Dharmadasa Gunathilaka
11 -	Rathnayake Mudiyanselage Indunil Janaka Shrimali
