ward	name
1 -	Athukoralalage Amitha Kanthi Athukorala
2 -	Handun Kuttige Nalaka Thushitha Kumara Sumanaweera
3 -	Wijesinghe Liyana Arachchige Upali Wijesinghe
4 -	Senanayaka Mudiyanselage Nuwan Sameera Bandara
5 -	Wickrama Arachchillage Thusitha Sudharman Jayasinghe
6 -	Nuwarapaksha Agam Pedige Wijesundara
7 -	Uswaththa Liyanage Prabath Chathuranga Perera
8 -	Dehi Waththage Kularathna
9 -	Hewasinghage Swarna Chandralatha Jayasena
10 -	Minimuthu Pathiranalage Manel Sisira Kumara
11 -	Appu Acharige Don Susuantha Pradeep Sarath Kumara
12 -	Weerasinghe Pedige Jayarathna
13 -	Muthunayaka Pedige Thushara Sampath
14 -	Muthunayaka Pedige Weerasinghe
15 -	Liyana Arachchige Indika Sampath Ekanayaka
16 -	Loku Horathal Pedige Suraj Anuradha
17 -	Wittahachchige Don Shehan Pasindu Wittahachchi
18 -	Rajapaksha Pathirannahalage Aloka Prabashwara
19 -	Muthunayaka Pedige Chathurika Lakmali Ranasinghe
20 -	Mohamed Sadikeen Mohamed Shiham
21 -	Polwaththage Wajira Kanthi Samaraveera
22 -	Singappulige Piyasin
23 -	Migamu Wellalage Don Roshan Sarath Kumara
24 -	Kodisinghe Arachchige Bhashini Kodisinghe
25 -	Rajapaksha Pathirannahalage Ruwan Pinsith Kumarasinghe
26 -	Rajapaksha Pathirannehalage Nadun Akalanka Kumarasinghe
27 -	Herath Pathiranage Gayan Dilruk
28 -	Adikari Ralalage Silka Sudath Esantha
29 -	Marasinghe Pedige Asoka Douglas Marasinghe
