ward	name
1 - Hunuwala	Subramaniam Rajasingham
1 - Hunuwala	Ambagahawaththe Sumanawathi
2 - Udawela	Anguru Baddalage Dammika Helawaththa
3 - Opanayaka	Pethagalage Prasanna Kumara
4 - Akarella	Niyangama Yamanunge Saman Premakumara
5 - Panana	Rathuwahampurage Gemunu Sri Shaliya Wansha
6 - Ranwala	Jayasinghe Mudiyanselage Malaka Wijayarathna
7 - Badullegama	Dewagiri Kapuralalage Prasad Asithasiri Kumara
8 - Weligepola	Weerasekara Mudiyanselage Sunil Weerasekara
9 - Handagiriya	Geta Araluwa Lekamalage Lal Kumararathna
10 - Galpaya	Manannalage Somarathna
