ward	name
1 - Hunuwala	Liyanage Siripala
1 - Hunuwala	Ranchagoda Kankanamlage Rudra Udyama Sampradee Karunanayaka
2 - Udawela	Waththegedara Seetha Ranjani
3 - Opanayaka	Gardiyakankanamalage Chandrarathne
4 - Akarella	Galpoththalage Karunathilaka
5 - Panana	Nikawaththe Vidanelage Srimawathi
6 - Ranwala	Hunkiri Arachchilage Wijerathna
7 - Badullegama	Arawaththa Muhandiramalage Nuwan Nirmala Gunathilaka
8 - Weligepola	Hettiarachchilage Chaminda Dasanayaka
9 - Handagiriya	Weragamage Ajith Palitha
10 - Galpaya	Pannila Gamaethige Shantha Kusumkumara
