ward	name
1 - Meemure	Herath Mudiyanse Le Puwakgaha Kumbure Gedara Lalith Bandara Herath
2 - Kalugala	Basnayake Mudiyanse Le Senevirathne Banda
3 - Dhambagahapitiya	Rathnayake Mudiyanse Le Udapele Gedara Chandra Kumari Rathnayake
4 - Hunnasgiriya	Aththanayake Mudiyanselage Dissanayake
5 - Udadumbara	Dissanayake Mudiyanselage Salinda Kumara Dissanayake
6 - Mediwaka	Ketakumbure Walawwe Lakshman Thusitha Bandara Ranarathne
7 - Rambukwella	Kundasale Gedara Senavirathne Bandara
8 - Bambarabedda	Subasinghe Mudiyanselage Pallegedara Ajith Vipula Bandara Subasinghe
9 - Madugalla	Edirisinghe Mudiyanselage Priyantha Bandara Edirisinghe
10 - Dewahandiya	Wataketiye Walawwe Gunarathne Banda
