ward	name
1 - Meemure	Ekanayake Mudiyanselage Mahara Gedara Nilantha Kumara Ekanayake
2 - Kalugala	Yapa Mudiyanselage Seetha Kumarihami
3 - Dhambagahapitiya	Abeyrathne Mudiyansele Naththampotha Gedara Ajith Bandara
4 - Hunnasgiriya	Abeysinghe Mudiyansele Moragolle Gedara Chandana Kumara Abeysinghe
5 - Udadumbara	Moragaha Madiththe Walawwe Eshan Pasindu Bandaranayake
6 - Mediwaka	Diwakara Wickramasinghe Rajapaksha Wasala Mudiyanselage Madugalle Walawwe Anurudda Palitha Bandara Madugalle
7 - Rambukwella	Keulgama Nandharathana Thero
8 - Bambarabedda	Subhasinghe Mudiyanselage Saman Kumara Subhasinghe
9 - Madugalla	Herath Mudiyanselage Kumbure Gedara Wajira Sandaruwan Herath Madugalla
10 - Dewahandiya	Kulasekara Mudiyanselage Thilakarathne Banda
