ward	name
1 - Mahakanda	Adurajitha Widanalage Dharmapriya David
2 - Galapitamada	Rajapaksha Arachchilage Chandra Pushpakanthi
3 - Levangama	Vithanage Chamila Deepika Vithanage
4 - Pethangoda	Thajudin Muhammadu Shiham
4 - Pethangoda	Wedaralalage Sumith Rohan Priyadarshana
5 - Doranuwa	Rupasingha Lowrence Osmond Sunil Shantha
6 - Siyabalawala	Nissanka Arachchillage Premarathna
7 - Bopaththa	Dasanayaka Mudiyanselage Kapila Dasanayaka
8 - Dannoruwa	Narasingha Arachchillage Ajantha Sisira Kumara
9 - Waharaka	Galahitideniya Pathiraja Mudiyanselage Sarath Pushpa Kumara
10 - Wahakula	Namalgamuwage Ajith Kumara Gunasekara
11 - Morawaththa	Thalattani Ralalage Upali Wijerathna
12 - Ruwanwella	Kankanamalage Wijesingha
13 - Wendala	Bulathgama Ralalage Isuru Sangeeth
14 - Moraliya	Ilangadewa Bandula Piyasena
15 - Maddegoda	Thanthirige Dhammika Sanath Rathnasekara
16 - Amithirigala	Daranagama Arachchi Appuhamilage Chandra Jayawardhana
