ward	name
1 - Mahakanda	Minimuthu Rajapaksha Pathirannehelage Dinidu Sampath Kulathunga
2 - Galapitamada	Rajapaksha Arachchillage Senarath Bandara Rajapaksha
3 - Levangama	Kapuralalage Nandana Aruna Shantha Weerasekara
4 - Pethangoda	Mohomed Sakaf Mohomed Rasiya Sakaf
4 - Pethangoda	Udaththawa Gamaralalage Karunathilaka
5 - Doranuwa	Meegoda Kapuralalage Kamal Deshapriya Munasingha
6 - Siyabalawala	Udumalwaththe Gamaralalage Sudath Anura Udumalwaththa
7 - Bopaththa	Kuruvita Arachchillage Dharmasiri Thilakarathna
8 - Dannoruwa	Devayalage Nimal Wijesekara
9 - Waharaka	Manannalage Dhammith Nilantha Samaranayaka
10 - Wahakula	Kadinappulige Gihan Nandika Dharmadasa
11 - Morawaththa	Jayaweera Mudiyanselage Hema Jayantha Jayawardhana
12 - Ruwanwella	Bogoda Arachchige Madhusha Sachith Kumara
13 - Wendala	Liyanage Amitha
14 - Moraliya	Ganepalla Widanalage Ruvini Lakshmi Priyadarshani
15 - Maddegoda	Yaddehi Gamage Sudath Hemantha
16 - Amithirigala	Mahallabadalage Swarnathilaka
